rule_level,hour_of_day,day_of_week,failed_logins,src_ip_is_internal,src_ip_reputation,agent_os,event_count_1h,is_fim_event,has_mitre_tag,label
2,7,1,0,1,5,0,100,0,0,0
5,14,1,0,1,12,1,10,0,0,0
11,23,6,0,1,81,1,2510,0,0,1
1,12,1,0,1,11,2,10,0,0,0
1,14,2,0,1,14,1,330,0,0,0
1,18,3,0,1,8,1,460,0,0,0
6,2,5,0,0,72,0,5110,0,0,1
14,0,4,0,1,89,2,30,0,1,1
10,5,1,0,0,78,1,4460,0,1,1
10,21,5,0,0,57,1,1360,0,1,1
13,18,2,0,0,86,2,5110,0,1,1
7,19,1,0,1,51,1,1220,0,0,1
9,22,6,0,0,64,2,5110,0,0,1
1,7,2,0,1,16,1,30,0,0,0
13,18,1,0,0,52,0,5110,0,1,1
5,2,2,0,0,51,1,5110,0,1,1
9,1,3,0,0,82,0,5110,0,1,1
5,22,1,0,0,92,1,1460,0,1,1
5,18,4,0,1,2,2,10,0,0,0
13,20,6,0,0,71,1,5110,0,1,1
13,21,5,0,0,98,2,1500,0,1,1
5,2,6,0,0,66,2,5110,0,0,1
12,20,6,0,0,62,0,2550,0,0,1
12,20,1,0,0,53,2,5110,0,0,1
1,16,2,0,1,7,0,90,0,0,0
13,2,5,0,0,78,1,5110,0,1,1
9,0,4,0,0,86,2,5110,0,0,1
11,5,6,0,0,53,2,2740,0,1,1
12,18,3,0,0,99,0,5110,0,1,1
9,21,0,0,0,55,2,2760,0,0,1
3,15,4,0,1,11,1,120,0,0,0
13,2,0,0,0,92,1,2660,0,1,1
10,19,3,0,1,96,1,1170,0,1,1
12,19,2,0,0,81,2,2720,0,1,1
10,23,1,0,0,78,0,5110,0,1,1
13,20,6,0,0,86,1,5110,0,1,1
3,14,3,0,1,3,2,160,0,0,0
9,2,0,0,0,56,0,2680,0,0,1
10,23,2,0,0,54,2,4770,0,1,1
12,2,5,0,0,54,0,5110,0,1,1
11,20,6,0,0,88,0,4800,0,1,1
13,22,6,0,0,93,0,5110,0,1,1
8,4,1,0,0,52,0,5110,0,0,1
13,21,5,0,0,84,1,5110,0,0,1
7,0,6,0,0,84,2,1490,0,1,1
7,5,6,0,1,64,2,1050,0,1,1
13,1,1,0,0,64,1,1950,0,0,1
9,5,6,0,0,94,2,2820,0,1,1
9,3,0,0,0,70,2,5100,0,0,1
11,20,0,0,0,90,1,5110,0,1,1
10,22,1,0,0,68,1,5110,0,1,1
9,4,4,0,0,68,0,4740,0,1,1
9,5,1,0,0,63,2,5110,0,0,1
9,19,6,0,0,75,2,5110,0,1,1
2,7,4,0,1,7,1,10,0,0,0
11,22,3,0,0,84,1,5100,0,1,1
12,23,4,0,1,98,1,2810,0,0,1
3,17,1,0,1,9,0,40,0,0,0
10,2,6,0,0,63,0,5110,0,0,1
1,14,0,0,1,8,0,20,0,0,0
7,0,4,0,0,63,1,5110,0,1,1
11,20,2,0,0,99,0,5110,0,0,1
11,23,0,0,0,53,0,1370,0,1,1
12,1,2,0,0,88,1,5110,0,0,1
5,13,4,0,0,9,2,80,0,0,0
4,12,0,0,0,9,2,270,0,0,0
13,21,4,0,0,57,2,5110,0,1,1
12,4,4,0,0,95,1,5110,0,1,1
9,3,2,0,0,61,1,1490,0,1,1
12,23,5,0,1,86,0,1050,0,1,1
3,10,3,0,1,3,2,80,0,0,0
13,3,5,0,0,72,0,5100,0,0,1
5,20,5,0,0,93,0,1860,0,1,1
6,16,3,0,1,17,1,10,0,0,0
11,0,5,0,0,77,0,5110,0,1,1
5,10,1,0,1,9,2,90,0,0,0
10,1,5,0,0,65,2,5110,0,0,1
10,4,5,0,1,58,2,2640,0,1,1
5,0,1,0,0,72,1,2430,0,1,1
2,7,4,0,0,17,1,10,0,0,0
13,19,6,0,0,84,0,5100,0,1,1
9,19,6,0,0,90,2,5110,0,0,1
11,0,3,0,1,65,1,1150,0,1,1
11,4,0,0,0,99,0,5110,0,0,1
10,5,0,0,0,55,0,5110,0,1,1
11,21,5,0,0,58,0,5110,0,0,1
2,10,3,0,1,7,2,30,0,0,0
11,22,3,0,0,77,1,5110,0,1,1
11,20,4,0,0,72,1,5110,0,0,1
13,0,6,0,0,62,1,5110,0,1,1
13,23,6,0,0,78,1,5110,0,0,1
11,18,1,0,1,84,1,5110,0,0,1
11,5,2,0,0,79,0,5110,0,1,1
13,3,1,0,0,51,1,5110,0,0,1
10,2,6,0,0,84,1,2790,0,1,1
2,17,0,0,1,15,2,40,0,0,0
11,1,0,0,0,54,1,5100,0,1,1
9,19,2,0,1,58,2,2100,0,1,1
12,19,1,0,0,84,2,5110,0,1,1
4,4,4,0,0,93,2,5110,0,1,1
11,4,1,0,0,90,0,5110,0,1,1
11,5,6,0,0,88,0,5110,0,1,1
12,22,3,0,0,72,0,5110,0,1,1
11,22,6,0,0,96,0,1440,0,1,1
10,18,0,0,0,91,0,5110,0,1,1
13,3,6,0,0,94,2,70,0,1,1
11,0,2,0,0,66,1,5110,0,1,1
12,3,6,0,0,99,0,2080,0,1,1
6,19,2,0,0,53,1,5110,0,1,1
4,10,4,0,1,13,2,10,0,0,0
11,3,2,0,0,66,0,5110,0,1,1
6,22,2,0,0,87,1,5110,0,1,1
9,3,1,0,1,61,2,1020,0,1,1
5,17,3,0,1,18,1,300,0,0,0
12,21,4,0,0,70,1,5110,0,0,1
12,0,2,0,0,78,0,5110,0,1,1
11,19,1,0,0,77,1,5110,0,1,1
11,5,0,0,0,86,0,5110,0,1,1
6,4,2,0,0,59,2,2960,0,1,1
9,20,5,0,0,50,0,5110,0,1,1
11,4,2,0,0,96,2,5110,0,0,1
10,0,5,0,0,83,0,5110,0,1,1
10,2,4,0,0,68,2,5100,0,0,1
5,3,2,0,0,50,1,5110,0,1,1
11,1,3,0,0,82,0,5110,0,1,1
5,4,6,0,1,74,1,2130,0,1,1
8,4,4,0,0,73,2,5110,0,1,1
10,19,1,0,0,99,0,5110,0,1,1
12,20,0,0,0,57,2,4610,0,1,1
3,18,4,0,0,65,2,1290,0,1,1
4,12,0,0,1,2,1,20,0,0,0
12,22,4,0,0,79,2,5110,0,1,1
13,21,3,0,0,80,2,2260,0,1,1
7,0,2,0,0,57,1,5110,0,0,1
13,23,6,0,0,50,2,5110,0,1,1
3,15,3,0,1,16,1,280,0,0,0
9,1,0,0,0,65,1,5110,0,1,1
9,20,6,0,0,84,2,5110,0,1,1
1,7,4,0,1,6,2,10,0,0,0
11,3,4,0,0,57,0,5110,0,1,1
11,20,5,0,0,51,0,5110,0,1,1
13,0,3,0,0,78,1,5110,0,1,1
13,4,1,0,0,65,1,5100,0,1,1
12,1,6,0,0,71,1,5110,0,1,1
12,0,4,0,0,63,2,5110,0,1,1
11,0,2,0,1,70,2,2100,0,1,1
10,21,3,0,0,94,1,4630,0,1,1
7,22,0,0,0,52,2,1250,0,1,1
11,19,6,0,0,85,0,5110,0,1,1
3,8,1,0,1,6,0,30,0,0,0
7,19,0,0,0,52,2,5110,0,1,1
13,19,3,0,0,77,2,5110,0,0,1
10,19,2,0,0,60,1,5100,0,1,1
13,18,1,0,0,91,1,5110,0,0,1
9,2,5,0,0,56,2,2790,0,1,1
3,17,0,0,1,2,0,10,0,0,0
10,21,6,0,0,60,0,5110,0,0,1
12,5,1,0,0,70,1,5110,0,0,1
10,19,0,0,0,66,0,5100,0,0,1
5,2,3,0,0,51,1,5110,0,1,1
12,0,0,0,0,83,1,5110,0,1,1
11,0,6,0,0,91,2,5110,0,0,1
9,1,6,0,0,88,0,5110,0,1,1
12,22,3,0,0,95,2,2050,0,0,1
3,11,1,0,0,0,0,10,0,0,0
2,13,0,0,1,16,1,70,0,1,0
10,19,4,0,0,89,2,2050,0,1,1
10,0,5,0,0,83,2,5110,0,1,1
6,20,4,0,0,93,0,5110,0,1,1
9,19,3,0,0,84,1,1280,0,1,1
11,3,1,0,1,71,2,2350,0,0,1
9,3,1,0,0,52,2,5110,0,1,1
9,20,3,0,0,56,2,5110,0,0,1
11,23,0,0,1,58,1,1900,0,0,1
13,0,3,0,0,82,2,5110,0,1,1
12,19,3,0,0,70,2,5110,0,1,1
2,17,0,0,1,11,2,10,0,0,0
1,14,1,0,0,0,2,110,0,0,0
10,19,3,0,0,56,2,5110,0,1,1
4,10,2,0,1,13,2,10,0,0,0
10,23,0,0,0,50,1,5110,0,0,1
12,1,0,0,1,51,1,1040,0,1,1
11,20,6,0,0,71,1,5110,0,1,1
9,5,3,0,0,62,2,1390,0,1,1
12,21,0,0,0,54,2,5110,0,1,1
12,21,0,0,0,75,0,2460,0,1,1
9,23,6,0,0,65,0,5110,0,1,1
13,19,0,0,0,94,0,5110,0,1,1
12,3,0,0,0,60,2,5110,0,1,1
11,21,6,0,0,98,1,5110,0,1,1
12,20,6,0,0,97,0,4560,0,0,1
9,2,6,0,0,54,0,5100,0,1,1
11,18,6,0,0,97,1,5110,0,1,1
13,18,5,0,0,61,1,1320,0,1,1
10,0,5,0,0,63,0,5110,0,1,1
12,19,3,0,0,71,1,5110,0,0,1
5,18,1,0,1,19,1,250,0,0,0
10,2,0,0,0,90,1,5110,0,1,1
9,22,1,0,0,73,1,5110,0,0,1
9,1,5,0,0,55,2,5110,0,0,1
4,9,4,0,1,14,2,70,0,0,0
11,4,1,0,0,50,1,5110,0,1,1
9,1,3,0,0,67,1,5110,0,1,1
9,0,4,0,0,67,2,2340,0,1,1
10,18,5,0,0,78,0,5110,0,0,1
4,12,1,0,1,12,1,160,0,0,0
10,0,3,0,0,52,2,5110,0,1,1
12,2,0,0,0,64,0,5110,0,1,1
10,18,2,0,0,73,1,2560,0,0,1
5,8,4,0,1,1,0,30,0,0,0
7,4,0,0,0,97,1,5110,0,0,1
3,7,1,0,1,10,2,10,0,0,0
11,1,0,0,0,80,1,5110,0,0,1
10,23,3,0,0,55,2,5110,0,1,1
9,4,5,0,0,85,2,5110,0,1,1
12,18,0,0,0,62,1,5110,0,1,1
3,13,2,0,0,11,0,60,0,0,0
11,19,1,0,0,88,2,350,0,1,1
2,14,2,0,0,5,1,170,0,0,0
10,1,1,0,0,94,1,5110,0,1,1
11,23,3,0,0,79,2,5110,0,1,1
13,0,0,0,0,87,0,5110,0,1,1
9,20,3,0,0,58,1,5110,0,1,1
1,16,2,0,1,10,2,130,0,0,0
12,2,0,0,0,90,0,5100,0,1,1
3,17,0,0,1,16,1,10,0,0,0
11,1,4,0,0,88,1,5110,0,0,1
11,20,3,0,0,61,0,5110,0,0,1
10,17,0,0,0,0,2,60,0,0,0
11,4,1,0,0,99,1,2270,0,0,1
5,15,1,0,1,8,2,30,0,0,0
9,22,1,0,0,94,1,5110,0,1,1
2,16,4,0,1,4,2,20,0,0,0
10,18,4,0,0,76,0,5110,0,1,1
1,9,1,0,1,18,1,230,0,0,0
5,18,2,0,0,74,0,5110,0,0,1
10,18,1,0,0,86,2,5110,0,0,1
5,3,4,0,0,54,0,2770,0,1,1
3,18,2,0,1,2,1,20,0,1,0
12,3,3,0,0,98,0,5110,0,0,1
4,20,1,0,0,53,1,5110,0,0,1
11,0,3,0,0,86,2,1040,0,0,1
4,12,3,0,0,6,0,110,0,0,0
10,23,5,0,0,84,2,5110,0,0,1
11,23,1,0,0,86,1,5100,0,1,1
11,1,2,0,0,62,0,5110,0,1,1
11,0,2,0,0,55,0,5110,0,1,1
10,23,4,0,0,77,2,5110,0,1,1
10,19,0,0,1,93,1,1430,0,1,1
14,19,2,0,0,58,2,20,0,1,1
11,21,3,0,0,94,2,1990,0,1,1
9,4,3,0,1,95,1,2670,0,1,1
4,18,4,0,1,18,0,70,0,0,0
1,13,0,0,0,17,1,170,0,0,0
5,16,1,0,1,1,2,10,0,0,0
3,5,3,0,0,73,1,5110,0,1,1
10,5,5,0,0,68,2,5110,0,0,1
9,21,5,0,0,64,1,1170,0,1,1
9,1,4,0,0,95,0,5110,0,1,1
13,22,4,0,0,88,1,5110,0,1,1
9,20,1,0,0,81,2,20,0,1,1
5,0,0,0,0,69,1,4850,0,1,1
13,2,3,0,0,91,0,5110,0,0,1
12,20,3,0,0,51,1,5110,0,0,1
11,18,0,0,0,56,2,5110,0,0,1
5,20,4,0,0,61,2,4530,0,1,1
2,15,0,0,1,0,1,20,0,0,0
3,18,2,0,1,17,2,140,0,0,0
13,19,0,0,0,86,0,5110,0,1,1
10,23,5,0,0,67,0,1180,0,1,1
4,23,3,0,0,60,2,5110,0,1,1
8,18,3,0,0,96,1,5110,0,1,1
12,3,5,0,0,88,0,5110,0,1,1
13,3,0,0,0,85,0,5110,0,1,1
9,5,0,0,0,73,2,5110,0,1,1
9,17,4,0,1,7,2,10,0,0,0
8,4,4,0,0,95,0,5110,0,1,1
11,3,5,0,0,89,2,5110,0,1,1
1,17,2,0,1,15,2,70,0,0,0
13,22,5,0,0,83,2,5110,0,1,1
3,8,2,0,1,10,1,10,0,0,0
1,14,3,0,1,15,1,110,0,0,0
10,21,2,0,0,65,2,5110,0,1,1
13,23,0,0,0,72,2,5110,0,0,1
11,1,0,0,0,66,1,2760,0,1,1
11,2,0,0,0,83,2,2510,0,1,1
8,21,0,0,0,93,2,5110,0,1,1
11,21,3,0,0,81,2,5110,0,0,1
9,20,5,0,0,54,0,5110,0,1,1
6,10,4,0,1,13,1,10,0,0,0
3,1,4,0,0,80,2,5110,0,0,1
13,4,3,0,0,59,1,5110,0,1,1
13,18,6,0,0,91,2,5110,0,0,1
10,22,5,0,0,50,1,5110,0,0,1
10,2,0,0,0,69,2,5080,0,0,1
9,0,1,0,0,55,1,5110,0,1,1
10,3,4,0,0,83,2,1270,0,1,1
13,0,1,0,0,82,0,5110,0,1,1
12,3,3,0,1,67,2,1320,0,1,1
13,0,5,0,0,97,1,5110,0,0,1
10,5,5,0,0,93,1,5110,0,1,1
4,20,3,0,0,79,1,2770,0,1,1
1,14,1,0,1,11,2,90,0,0,0
11,23,5,0,0,72,2,5110,0,1,1
5,9,0,0,1,15,1,10,0,0,0
9,19,0,0,0,65,0,5110,0,1,1
4,15,2,0,1,5,0,30,0,0,0
12,19,2,0,0,77,2,2890,0,1,1
9,20,1,0,0,58,0,5110,0,0,1
12,5,4,0,0,85,2,5110,0,0,1
9,22,6,0,0,64,2,5110,0,1,1
13,0,5,0,0,91,1,5110,0,1,1
12,5,5,0,0,51,2,5110,0,1,1
5,14,1,0,1,12,0,180,0,0,0
9,0,3,0,0,94,1,5110,0,0,1
10,22,0,0,0,74,0,5110,0,1,1
5,11,3,0,1,17,2,10,0,0,0
5,10,2,0,1,14,0,110,0,1,0
13,0,2,0,0,96,0,5110,0,1,1
14,5,3,0,1,92,2,10,0,0,1
10,1,6,0,0,72,1,5090,0,1,1
9,22,4,0,0,77,2,1200,0,1,1
11,4,1,0,0,65,2,5110,0,1,1
11,18,0,0,0,56,0,5110,0,0,1
11,1,0,0,0,90,0,5100,0,1,1
10,4,1,0,0,52,0,5110,0,1,1
11,4,1,0,0,91,0,5110,0,1,1
12,2,6,0,0,66,2,5110,0,1,1
7,2,3,0,0,76,1,5110,0,1,1
10,23,3,0,0,61,0,5110,0,1,1
13,20,3,0,0,71,0,5110,0,1,1
9,20,0,0,0,71,2,5110,0,1,1
7,18,1,0,0,55,2,1090,0,1,1
10,20,4,0,0,82,0,4380,0,0,1
10,18,5,0,0,76,1,4780,0,1,1
9,5,2,0,1,65,0,1280,0,1,1
5,4,4,0,0,74,0,5110,0,1,1
9,23,5,0,0,68,0,5110,0,1,1
13,5,1,0,0,65,1,5100,0,1,1
5,22,6,0,0,87,2,4420,0,1,1
13,23,3,0,0,58,1,5110,0,1,1
9,1,1,0,0,58,2,5110,0,0,1
9,1,2,0,0,50,2,2960,0,1,1
4,21,0,0,1,80,2,2070,0,1,1
5,0,2,0,0,90,2,4780,0,1,1
3,8,0,0,1,16,1,80,0,0,0
8,23,0,0,0,58,0,5110,0,1,1
6,22,2,0,0,87,1,1130,0,1,1
4,13,1,0,1,3,0,90,0,0,0
13,0,0,0,0,74,2,1440,0,1,1
13,19,0,0,1,67,2,230,0,0,1
12,21,6,0,0,92,1,5110,0,1,1
5,17,1,0,1,13,1,60,0,0,0
6,2,4,0,0,53,0,4710,0,0,1
13,0,6,0,0,72,2,5110,0,1,1
5,23,2,0,0,66,2,5110,0,1,1
10,22,1,0,0,61,2,5110,0,1,1
4,16,3,0,0,7,1,80,0,0,0
13,0,1,0,1,77,1,2110,0,1,1
11,12,0,0,1,7,0,10,0,0,0
13,0,6,0,0,50,2,5110,0,1,1
9,22,3,0,0,60,2,5110,0,1,1
5,18,0,0,1,12,1,30,0,0,0
6,3,2,0,0,50,2,5110,0,1,1
11,20,0,0,0,88,1,2110,0,1,1
10,3,6,0,0,82,1,2640,0,1,1
9,19,1,0,1,94,2,1140,0,1,1
9,1,0,0,0,93,0,5110,0,0,1
10,5,3,0,0,66,0,1130,0,1,1
6,4,6,0,0,50,1,5110,0,1,1
9,21,4,0,0,97,1,2760,0,1,1
9,20,6,0,0,72,2,1060,0,0,1
12,5,0,0,0,95,2,5110,0,1,1
5,11,4,0,1,3,1,30,0,0,0
10,3,2,0,0,72,0,5110,0,1,1
12,23,5,0,0,73,2,5100,0,0,1
10,4,6,0,0,72,1,5100,0,1,1
12,20,0,0,0,63,0,5110,0,0,1
10,18,1,0,0,69,0,5110,0,0,1
9,21,2,0,0,95,0,5110,0,1,1
3,5,0,0,0,61,1,5110,0,1,1
9,19,1,0,0,97,2,5110,0,1,1
13,0,2,0,0,91,0,2440,0,1,1
12,23,6,0,0,97,0,5110,0,1,1
10,3,5,0,0,55,2,5110,0,1,1
12,4,6,0,0,80,2,5080,0,1,1
1,12,0,0,1,16,1,10,0,0,0
12,22,1,0,0,64,0,5100,0,0,1
4,18,1,0,1,14,0,10,0,0,0
12,4,3,0,0,97,1,1040,0,0,1
9,21,4,0,0,68,2,5110,0,1,1
13,22,3,0,0,75,1,5110,0,1,1
11,18,1,0,0,70,0,5110,0,1,1
9,18,5,0,0,65,1,5110,0,1,1
4,8,2,0,0,14,0,20,0,0,0
11,19,5,0,0,94,2,5110,0,0,1
11,1,0,0,0,56,0,10,0,1,1
7,3,0,0,0,94,0,1400,0,1,1
11,4,1,0,1,88,0,590,0,1,1
12,22,5,0,1,51,0,1190,0,1,1
9,19,5,0,0,66,2,1050,0,1,1
5,22,4,0,0,79,1,5110,0,0,1
7,19,5,0,0,70,1,5110,0,1,1
12,2,0,0,0,88,2,5110,0,1,1
5,5,2,0,0,73,1,5110,0,0,1
6,18,0,0,0,80,1,5110,0,1,1
6,19,6,0,0,86,2,2890,0,1,1
4,11,3,0,1,10,2,30,0,0,0
11,21,2,0,0,71,2,5100,0,0,1
10,23,1,0,0,59,1,1340,0,1,1
1,7,3,0,1,13,1,20,0,0,0
10,1,5,0,0,73,2,5110,0,1,1
10,5,2,0,0,80,0,5110,0,0,1
5,10,0,0,1,13,1,350,0,0,0
5,18,1,0,1,16,2,50,0,0,0
10,3,5,0,0,87,2,5110,0,1,1
11,22,1,0,0,60,2,5110,0,1,1
13,0,4,0,0,62,0,5110,0,1,1
13,18,5,0,0,90,1,5110,0,1,1
10,19,5,0,0,91,1,5110,0,0,1
10,22,3,0,0,87,1,5110,0,0,1
10,3,3,0,0,62,1,4900,0,1,1
9,21,2,0,0,97,1,5110,0,0,1
14,3,6,0,1,75,1,40,0,0,1
13,21,5,0,0,55,2,960,0,0,1
12,1,2,0,0,98,0,5110,0,1,1
1,17,0,0,1,7,2,40,0,0,0
10,20,6,0,0,56,1,5110,0,1,1
11,19,1,0,0,67,1,5110,0,1,1
3,17,2,0,0,2,2,150,0,0,0
3,8,3,0,0,11,2,210,0,0,0
11,4,3,0,0,89,1,1140,0,0,1
2,16,0,0,1,5,2,10,0,0,0
6,5,0,0,0,66,2,5110,0,1,1
9,1,2,0,0,57,1,2500,0,1,1
1,12,1,0,1,16,1,80,0,0,0
10,1,0,0,1,66,0,1210,0,1,1
11,3,1,0,0,95,1,5110,0,0,1
1,9,2,0,1,3,0,60,0,0,0
13,23,6,0,0,71,1,2400,0,1,1
12,19,2,0,0,53,1,1440,0,1,1
11,22,4,0,0,66,2,5110,0,0,1
10,22,3,0,0,95,1,5110,0,0,1
1,18,3,0,0,12,1,80,0,0,0
11,4,5,0,0,85,0,5110,0,0,1
11,22,3,0,0,77,2,2900,0,1,1
13,5,6,0,0,98,2,5110,0,1,1
10,22,6,0,0,60,1,5110,0,1,1
12,0,4,0,0,61,1,5110,0,1,1
10,1,6,0,0,87,2,5110,0,1,1
13,2,3,0,0,56,1,2130,0,1,1
10,19,1,0,1,56,1,2060,0,1,1
3,2,0,0,0,77,1,5110,0,1,1
13,4,2,0,0,51,0,5110,0,1,1
12,21,4,0,0,89,1,1320,0,1,1
10,5,1,0,0,83,2,5110,0,0,1
1,15,2,0,1,16,2,40,0,0,0
10,2,0,0,0,85,1,4800,0,0,1
5,1,0,0,0,81,2,5110,0,1,1
4,8,0,0,1,1,1,10,0,0,0
5,19,4,0,0,63,0,2170,0,1,1
11,21,1,0,0,63,2,5110,0,0,1
12,5,1,0,0,94,1,1010,0,1,1
11,20,0,0,0,64,2,5110,0,1,1
12,20,1,0,0,70,2,5100,0,0,1
10,3,0,0,0,93,1,5110,0,0,1
12,21,2,0,0,55,2,4540,0,1,1
9,18,5,0,0,90,1,1340,0,0,1
13,20,1,0,0,82,1,2730,0,1,1
9,22,0,0,0,91,1,5110,0,1,1
5,10,4,0,1,4,0,30,0,0,0
9,2,1,0,0,70,0,1340,0,1,1
9,18,0,0,0,91,1,5110,0,0,1
9,2,1,0,0,85,1,5110,0,1,1
9,19,5,0,0,95,1,5100,0,1,1
13,1,6,0,0,61,0,4810,0,1,1
9,13,4,0,0,18,2,10,0,0,0
10,4,6,0,0,53,1,5110,0,1,1
9,23,1,0,0,65,2,5110,0,1,1
12,2,1,0,0,54,2,5110,0,0,1
7,1,6,0,0,74,1,2540,0,1,1
4,11,1,0,1,17,1,130,0,0,0
10,2,3,0,0,77,1,5110,0,1,1
4,12,4,0,1,4,2,120,0,0,0
1,13,2,0,1,6,0,90,0,0,0
2,18,4,0,1,8,0,10,0,0,0
13,21,2,0,0,71,1,5110,0,1,1
10,0,0,0,0,70,1,5110,0,1,1
5,0,5,0,0,78,1,5110,0,0,1
11,4,4,0,0,55,1,1250,0,1,1
12,19,6,0,0,74,1,5110,0,1,1
13,18,0,0,0,58,1,5110,0,1,1
11,2,3,0,0,84,2,5110,0,1,1
5,13,3,0,0,2,0,160,0,0,0
13,4,1,0,0,80,1,4750,0,1,1
13,19,5,0,0,88,0,5110,0,1,1
13,23,6,0,0,65,1,5110,0,1,1
10,23,4,0,0,84,2,5110,0,1,1
5,16,2,0,0,12,2,230,0,0,0
9,21,4,0,0,60,0,5100,0,1,1
11,4,3,0,0,68,0,1400,0,1,1
13,19,4,0,0,86,2,5110,0,1,1
2,18,3,0,1,14,1,10,0,0,0
11,1,5,0,0,52,0,1320,0,1,1
12,23,5,0,1,55,0,2510,0,1,1
3,15,1,0,1,5,2,60,0,1,0
14,2,6,0,0,60,1,30,0,1,1
3,10,1,0,1,13,1,2830,0,0,0
11,3,3,0,1,92,2,1050,0,1,1
9,18,5,0,0,73,1,5110,0,1,1
3,7,1,0,1,18,2,40,0,0,0
9,2,4,0,0,67,2,5100,0,0,1
9,18,0,0,0,73,1,5110,0,0,1
13,21,1,0,0,94,0,2220,0,0,1
12,4,6,0,0,95,0,5110,0,1,1
13,0,5,0,0,60,0,5080,0,1,1
11,22,0,0,0,98,0,5110,0,1,1
12,23,4,0,0,90,2,5110,0,1,1
10,22,4,0,0,89,2,5110,0,0,1
3,14,2,0,1,10,2,140,0,0,0
7,22,2,0,0,65,0,5110,0,1,1
5,9,3,0,1,13,0,100,0,0,0
11,18,1,0,0,89,0,4760,0,1,1
11,22,3,0,0,84,2,5110,0,1,1
10,2,1,0,0,72,1,5110,0,0,1
5,17,3,0,1,9,2,10,0,0,0
13,22,3,0,0,78,1,5110,0,1,1
2,10,2,0,1,14,2,340,0,0,0
12,22,0,0,0,58,1,1470,0,0,1
12,3,1,0,0,91,1,5110,0,1,1
13,20,6,0,0,90,2,5110,0,1,1
1,15,1,0,1,11,1,10,0,0,0
1,7,1,0,0,15,0,160,0,0,0
11,22,3,0,0,91,1,5110,0,1,1
12,0,6,0,0,97,0,5110,0,1,1
13,22,4,0,0,76,1,5110,0,0,1
11,21,2,0,0,61,1,2770,0,1,1
4,18,3,0,1,14,2,80,0,0,0
10,22,2,0,1,97,0,1130,0,0,1
7,18,1,0,0,69,2,5100,0,1,1
4,3,0,0,0,53,2,5110,0,0,1
13,20,5,0,0,61,0,4680,0,1,1
12,21,3,0,0,50,0,4530,0,1,1
13,0,4,0,0,90,0,2870,0,0,1
13,21,1,0,0,72,2,5110,0,1,1
9,20,6,0,0,75,0,5100,0,1,1
6,1,2,0,0,62,1,4490,0,1,1
9,1,5,0,0,93,1,70,0,1,1
13,5,6,0,1,68,1,2520,0,1,1
11,22,5,0,0,61,0,5090,0,1,1
9,3,2,0,0,66,2,1270,0,1,1
2,13,2,0,1,6,2,320,0,0,0
13,19,5,0,0,78,1,5110,0,1,1
4,3,2,0,1,95,0,1900,0,0,1
12,22,5,0,0,94,2,1120,0,1,1
3,11,1,0,1,19,1,40,0,0,0
4,17,2,0,1,13,2,10,0,0,0
12,23,3,0,0,98,1,5110,0,0,1
12,23,0,0,0,71,2,1340,0,1,1
6,23,0,0,0,87,0,1490,0,1,1
12,3,3,0,0,52,0,5110,0,1,1
11,22,5,0,0,93,0,5110,0,1,1
12,22,5,0,0,55,1,5110,0,1,1
13,2,3,0,0,94,0,2260,0,1,1
13,5,3,0,0,75,1,1270,0,1,1
11,5,4,0,0,67,1,5110,0,1,1
1,7,4,0,1,14,2,340,0,0,0
9,2,3,0,0,90,1,2640,0,0,1
6,19,2,0,0,84,0,5110,0,1,1
5,20,4,0,0,89,2,5110,0,1,1
10,19,5,0,0,96,1,5110,0,1,1
3,18,4,0,1,3,1,20,0,0,0
12,22,4,0,1,56,2,2870,0,1,1
12,20,4,0,0,80,1,5110,0,0,1
10,23,0,0,0,75,0,2540,0,1,1
10,23,5,0,0,77,0,5110,0,1,1
1,13,3,0,1,10,1,90,0,0,0
13,2,6,0,0,55,1,5110,0,1,1
12,20,4,0,0,98,1,5110,0,1,1
3,17,0,0,1,12,0,20,0,0,0
12,1,0,0,0,73,2,2410,0,1,1
2,11,0,0,1,18,2,10,0,0,0
9,1,0,0,0,68,2,5110,0,1,1
10,5,4,0,0,90,0,5110,0,1,1
6,22,6,0,0,95,2,1930,0,1,1
10,1,1,0,0,69,2,2160,0,1,1
10,20,3,0,0,71,0,5110,0,1,1
7,2,0,0,0,76,0,2260,0,0,1
9,5,1,0,0,64,1,5100,0,1,1
12,21,2,0,0,50,1,5110,0,0,1
11,4,1,0,0,63,0,5110,0,1,1
9,19,2,0,0,68,0,5110,0,0,1
12,2,4,0,0,69,0,2550,0,1,1
8,19,0,0,0,70,2,1330,0,1,1
2,9,2,0,1,18,0,110,0,0,0
3,3,0,0,0,76,0,2180,0,0,1
13,4,3,0,0,83,2,5110,0,1,1
9,19,0,0,0,75,0,5110,0,0,1
11,21,2,0,0,65,1,5110,0,1,1
5,8,0,0,1,19,2,10,0,0,0
9,5,3,0,0,66,1,5110,0,0,1
8,18,2,0,0,74,1,5110,0,1,1
12,1,1,0,0,91,1,5110,0,0,1
12,18,2,0,0,59,0,5110,0,1,1
11,19,0,0,0,97,1,1440,0,0,1
5,15,0,0,1,13,1,110,1,0,0
5,18,2,0,0,2,0,20,0,1,0
10,20,0,0,0,75,2,2580,0,1,1
11,23,2,0,0,99,1,2400,0,1,1
2,15,0,0,1,0,2,250,0,0,0
9,18,2,0,0,99,0,5110,0,1,1
